375.6159269,1132698352
321.4812492,1228790231
248.0461415,1172799664
197.2337245,1188455613
548.6793813,1164622361
401.2048074,1217958857
402.0787791,1138515278
417.5309023,1218411895
499.4319052,1202278002
306.0165016,1157343654
475.3817149,1164677097
420.4297071,1218232099
1300.63104,1215319179
724.5420805,1159986665
454.4135599,1177927961
515.4366378,1164954411
439.1108882,1162178139
459.7276963,1174133143
392.0239803,1165966353
445.7278094,1192466235
1305.10134,1131206246
734.5719162,1165650768
622.3263848,1193644753
418.0976213,1159737944
804.0005256,1174042144
1239.255747,1196043228
615.9239064,1215216551
869.4947139,1158145196
700.8580085,1174545844
856.4244258,1154448428
735.7887152,1138835026
509.3257018,1153884084
779.0216898,1173199849
595.7176772,1185652724
547.2654177,1179378701
685.486504,1190787640
688.4104793,1174563617
656.2698518,1164564605
778.9085916,1228779516
998.4876209,1152677632
786.1947994,1223861435
656.6057403,1193563507
604.9782054,1200492384
687.2664238,1180431073
1263.021429,1186938497
653.3834468,1162397269
1103.891663,1179276996
522.6344343,1164800485
760.6032889,1198844644
695.0105194,1198080687
782.2754827,1170775611
688.4590173,1186088021
470.3127141,1182946395
803.7803071,1177035681
944.89571,1191252472
740.0650052,1202497353
603.603856,1229658216
879.38873,1190900328
757.9368667,1173631156
748.9886383,1192091370
674.318339,1166798819
402.8998096,1188903445
619.2411363,1178648692
568.2480811,1186880995
763.2998924,1167026497
716.352943,1211631880
509.901855,1200102718
677.7677591,1185592800
1038.609781,1201966694
0,1208389394
0,1183020280
0,1191688910
0,1169293423
0,1185121241
135.2099838,1176061374
145.52009,1231557383
0,1191990137
0,1158351671
0,1188788127
163.0326404,1174611718
0,1176677444
144.6393025,1193171761
914.3916917,1129418650
694.308493,1195244525
582.849994,1171245683
639.0595061,1183939358
793.171796,1195539780
678.2858065,1196716316
401.6414035,1195116035
491.5665178,1197738933
672.5220023,1169480990
646.3278609,1187421162
789.795933,1178200493
920.6897098,1192885242
701.6522482,1188044727
562.9087057,1211507369
557.0755375,1178412543
422.9911638,1201065056
193.312455,1167595778
333.3467012,1173779784
129.9557619,1149190036
135.5318904,1156262673
114.9349535,1180667585
339.6044623,1175947628
258.8383871,1165674204
174.7126332,1193630967
189.8896247,1178278666
179.5843773,1170770928
176.3997639,1169415067
177.2565038,1187428876
233.258667,1170291629
188.4977326,1155655805
165.3593931,1184781423
218.8216076,1223305847
182.0834746,1158578439
244.3389963,1185821650
172.1720509,1203208437
217.0284245,1179171956
347.6314866,1198513638
194.5586556,1158750443
293.9866994,1211084439
175.1266342,1150603204
219.7420127,1185087212
204.2427246,1160608560
391.4442217,1210018196
127.4481734,1191056264
208.1827068,1193564358
290.9470571,1177207599
433.4282245,1107146368
